진료년도,표시과목,주상병코드,환자수,명세서청구건수,입내원일수,요양급여비용총액,보험자부담금
2023,비뇨의학과,N62,578,1090,1090,523895290,414135820
2023,비뇨의학과,N63,7,7,7,116300,88800
2023,비뇨의학과,N64,15,16,16,320420,238620
2023,비뇨의학과,N70,1,1,1,16800,11800
2023,비뇨의학과,N71,4,4,4,569060,398560
2023,비뇨의학과,N72,360,837,837,73444000,51608200
2023,비뇨의학과,N73,110,239,239,17640370,12457470
2023,비뇨의학과,N74,43,72,72,3633450,2563650
2023,비뇨의학과,N75,36,78,78,7212620,5284480
2023,비뇨의학과,N76,4274,8868,8866,458616490,326979550
2023,비뇨의학과,N77,752,1643,1643,76807510,55094610
2023,비뇨의학과,N80,17,31,31,2303600,1622900
2023,비뇨의학과,N81,362,838,837,196933020,153974070
2023,비뇨의학과,N82,4,5,5,587890,411690
2023,비뇨의학과,N83,17,20,20,1815680,1271980
2023,비뇨의학과,N84,19,33,33,5830700,4156310
2023,비뇨의학과,N85,2,10,10,413900,292100
2023,비뇨의학과,N86,23,151,151,8458900,5931100
2023,비뇨의학과,N87,6,10,9,768830,543230
2023,비뇨의학과,N88,1,1,1,0,0
2023,비뇨의학과,N89,9,10,10,237930,183830
2023,비뇨의학과,N90,86,221,221,10928540,7683540
2023,비뇨의학과,N91,16,21,21,1729120,1211520
2023,비뇨의학과,N92,31,37,37,2412600,1690800
2023,비뇨의학과,N93,47,71,71,7196220,5069120
2023,비뇨의학과,N94,50,121,121,6123890,4297190
2023,비뇨의학과,N95,899,2423,2423,66509170,48337000
2023,비뇨의학과,N97,7,10,10,471400,330600
2023,비뇨의학과,N99,368,480,482,20300470,14860370
2023,비뇨의학과,O01,1,5,5,172020,120520
2023,비뇨의학과,O02,1,2,2,168520,151720
2023,비뇨의학과,O04,1,1,1,12380,8680
2023,비뇨의학과,O13,1,1,1,12380,8680
2023,비뇨의학과,O20,3,3,3,202910,179310
2023,비뇨의학과,O21,1,1,1,17320,12220
2023,비뇨의학과,O23,2,5,5,215200,193900
2023,비뇨의학과,O26,1,5,5,60510,54610
2023,비뇨의학과,P23,8,22,22,878220,615320
2023,비뇨의학과,P35,2,3,3,162310,113810
2023,비뇨의학과,P59,1,1,1,15090,10590
2023,비뇨의학과,P78,2,4,4,90520,71720
2023,비뇨의학과,P83,205,266,264,18134780,14374880
2023,비뇨의학과,Q05,60,112,112,2710320,2383420
2023,비뇨의학과,Q06,2,4,4,82180,70780
2023,비뇨의학과,Q27,3,4,3,157610,110610
2023,비뇨의학과,Q35,1,1,1,17320,16320
2023,비뇨의학과,Q36,5,8,8,260110,189310
2023,비뇨의학과,Q40,6,6,6,279790,201890
2023,비뇨의학과,Q43,1,5,5,274510,247410
2023,비뇨의학과,Q44,1,1,1,199150,139450
2023,비뇨의학과,Q52,1,1,1,18330,14530
2023,비뇨의학과,Q53,1394,1607,1600,129544340,102296340
2023,비뇨의학과,Q54,145,192,196,16630880,12855700
2023,비뇨의학과,Q55,1382,2377,2387,286855310,211649630
2023,비뇨의학과,Q56,3,8,8,114440,86040
2023,비뇨의학과,Q60,4,4,4,454710,329310
2023,비뇨의학과,Q61,290,598,597,37015110,26895610
2023,비뇨의학과,Q62,176,257,255,39418850,31353740
2023,비뇨의학과,Q63,14,21,20,2075000,1465400
2023,비뇨의학과,Q64,55,172,172,17886280,13118490
2023,비뇨의학과,Q66,2,2,2,34640,24440
2023,비뇨의학과,Q67,2,2,2,34000,23900
2023,비뇨의학과,Q68,1,1,1,13020,10320
2023,비뇨의학과,Q76,1,1,1,17320,15620
2023,비뇨의학과,Q80,141,239,239,3913660,3104860
2023,비뇨의학과,Q81,3,5,5,133950,94050
2023,비뇨의학과,Q82,206,257,257,5822780,4319180
2023,비뇨의학과,Q83,1,1,1,17320,12220
2023,비뇨의학과,Q84,2,2,2,40960,30860
2023,비뇨의학과,Q85,156,189,189,5616240,4206440
2023,비뇨의학과,Q87,3,9,9,959510,863910
2023,비뇨의학과,Q98,137,514,514,25236400,20585250
2023,비뇨의학과,R00,23,33,33,644790,485190
2023,비뇨의학과,R02,28,122,122,2710330,2100830
2023,비뇨의학과,R03,4,4,4,64340,50940
2023,비뇨의학과,R04,27,29,29,597190,483390
2023,비뇨의학과,R05,195,341,341,5830770,4572170
2023,비뇨의학과,R06,5,5,5,81800,57700
2023,비뇨의학과,R07,31,39,39,1247750,1025750
2023,비뇨의학과,R09,19,35,35,496020,367520
2023,비뇨의학과,R10,11879,22052,22055,2343423030,1666676400
2023,비뇨의학과,R11,171,378,378,28707700,20683650
2023,비뇨의학과,R12,134,198,198,8141210,5983210
2023,비뇨의학과,R13,8,40,40,615760,521760
2023,비뇨의학과,R14,10,21,21,671970,489070
2023,비뇨의학과,R15,24,27,26,711070,562070
2023,비뇨의학과,R16,1,1,1,115520,80920
2023,비뇨의학과,R17,7,7,6,423910,302310
2023,비뇨의학과,R18,7,9,9,984090,689290
2023,비뇨의학과,R19,19,22,22,472220,362220
2023,비뇨의학과,R20,44,57,57,1299880,973280
2023,비뇨의학과,R21,107,134,134,3478510,2550010
2023,비뇨의학과,R22,412,693,692,34655790,24828190
2023,비뇨의학과,R23,699,762,762,14705980,11287480
2023,비뇨의학과,R25,9,17,17,461080,328680
2023,비뇨의학과,R26,1,1,1,12380,10880
2023,비뇨의학과,R29,1,6,6,99090,86890
2023,비뇨의학과,R30,6603,11317,11313,647760210,464115920
2023,비뇨의학과,R31,60872,106978,106725,13827169180,9805681610
2023,비뇨의학과,R32,1659,4061,4056,120093150,90909650
2023,비뇨의학과,R33,2819,8056,8051,559718110,406068890
2023,비뇨의학과,R34,19,23,23,1435000,1030900
2023,비뇨의학과,R35,21673,51937,51923,1689154220,1262968190
2023,비뇨의학과,R36,1054,2770,2770,184450460,129547640
2023,비뇨의학과,R39,6440,12243,12242,778785180,555486970
2023,비뇨의학과,R40,2,2,2,54540,40440
2023,비뇨의학과,R41,56,183,183,2771980,2338380
2023,비뇨의학과,R42,165,223,222,4155290,3223890
2023,비뇨의학과,R43,1,1,1,17320,15620
2023,비뇨의학과,R44,2,4,4,335950,235450
2023,비뇨의학과,R45,57,172,172,3648890,2789990
2023,비뇨의학과,R47,1,1,1,17320,12220
2023,비뇨의학과,R50,121,169,169,9662010,7002220
2023,비뇨의학과,R51,287,395,395,6343170,4876970
2023,비뇨의학과,R52,3312,5431,5431,2034413800,1437853290
2023,비뇨의학과,R53,119,227,227,5647620,4132420
2023,비뇨의학과,R54,1,1,1,12380,10880
2023,비뇨의학과,R55,4,4,4,59400,45200
2023,비뇨의학과,R56,6,11,11,180010,146010
2023,비뇨의학과,R57,5,7,7,111100,80300
2023,비뇨의학과,R58,22,27,27,1374880,985580
2023,비뇨의학과,R59,117,173,173,14992450,10537350
2023,비뇨의학과,R60,1073,1569,1567,65329210,47628410
2023,비뇨의학과,R61,156,189,189,3928250,2823050
2023,비뇨의학과,R62,2,2,2,43240,30440
2023,비뇨의학과,R63,19,23,22,707650,532250
2023,비뇨의학과,R64,1,1,1,15090,13590
2023,비뇨의학과,R65,2,2,2,34120,30820
2023,비뇨의학과,R68,33,45,45,1242640,897340
2023,비뇨의학과,R71,1,1,1,12380,8680
2023,비뇨의학과,R72,1,1,1,42240,29640
2023,비뇨의학과,R73,144,210,210,13173240,9464040
2023,비뇨의학과,R74,24,40,40,13428350,9420750
2023,비뇨의학과,R75,2,3,3,49220,34520
2023,비뇨의학과,R76,113,167,167,9769580,6874580
2023,비뇨의학과,R77,1,4,4,64340,57740
2023,비뇨의학과,R78,1,1,1,43480,30480
2023,비뇨의학과,R79,47,54,54,3286830,2395520
2023,비뇨의학과,R80,726,903,902,40087050,28367050
2023,비뇨의학과,R81,289,484,484,41808150,30079950
2023,비뇨의학과,R82,183,223,223,7899400,5679500
2023,비뇨의학과,R84,1,1,1,18330,14530
2023,비뇨의학과,R86,1699,2757,2749,220867070,155479020
2023,비뇨의학과,R87,11,15,15,1256100,882000
2023,비뇨의학과,R89,2,4,4,84640,59440
2023,비뇨의학과,R91,3,3,3,49730,42530
2023,비뇨의학과,R93,6,7,7,936470,661270
2023,비뇨의학과,R94,246,336,334,15273230,10911530
2023,비뇨의학과,S00,3077,6183,6183,137846190,103602390
2023,비뇨의학과,S01,1202,2748,2748,69501630,51579130
2023,비뇨의학과,S02,2,2,2,236160,165460
2023,비뇨의학과,S03,1,1,1,17320,12220
2023,비뇨의학과,S04,2,2,2,29700,23100
2023,비뇨의학과,S05,8,13,13,263250,184950
2023,비뇨의학과,S07,145,420,420,10128580,7466580
2023,비뇨의학과,S08,2,3,3,73480,51680
2023,비뇨의학과,S09,55,117,117,2784560,2034560
2023,비뇨의학과,S10,57,83,83,1658030,1253830
2023,비뇨의학과,S11,27,45,45,1474490,1081190
2023,비뇨의학과,S13,32,43,43,1734870,1237870
2023,비뇨의학과,S14,10,26,26,611210,483510
2023,비뇨의학과,S17,6,13,13,297590,209190
2023,비뇨의학과,S19,1,1,1,0,0
2023,비뇨의학과,S20,112,174,174,3682510,2754810
2023,비뇨의학과,S21,24,112,112,3401050,2556450
2023,비뇨의학과,S22,6,10,10,298380,214880
2023,비뇨의학과,S23,12,12,12,248330,186830
2023,비뇨의학과,S24,5,7,7,593100,416000
2023,비뇨의학과,S29,1,13,13,349010,244610
2023,비뇨의학과,S30,3235,4110,4109,224692910,159608410
2023,비뇨의학과,S31,1245,2584,2584,85710060,61432520
2023,비뇨의학과,S32,9,16,16,661970,467970
2023,비뇨의학과,S33,320,486,486,13299680,9794980
2023,비뇨의학과,S34,11,18,18,381600,278300
2023,비뇨의학과,S35,2,2,2,41590,29290
2023,비뇨의학과,S37,240,354,355,27824900,19779000
2023,비뇨의학과,S38,52,85,85,3043810,2192710
2023,비뇨의학과,S39,18,22,22,895420,637120
2023,비뇨의학과,S40,145,284,284,6313660,4746160
2023,비뇨의학과,S41,64,153,153,3855020,2917720
2023,비뇨의학과,S42,5,8,8,346290,245090
2023,비뇨의학과,S43,18,29,29,432820,336820
2023,비뇨의학과,S46,2,5,5,24270,19470
2023,비뇨의학과,S47,4,5,5,111840,84540
2023,비뇨의학과,S49,10,24,24,618610,434610
2023,비뇨의학과,S50,613,1553,1553,34482370,26474570
2023,비뇨의학과,S51,251,703,703,18223320,13788320
2023,비뇨의학과,S52,2,2,2,233020,163220
2023,비뇨의학과,S53,5,7,7,83370,58570
2023,비뇨의학과,S54,1,1,1,12380,8680
2023,비뇨의학과,S55,1,1,1,21580,17280
2023,비뇨의학과,S56,3,4,4,84920,59820
2023,비뇨의학과,S57,19,100,100,2158760,1677660
2023,비뇨의학과,S59,12,27,27,611660,474360
2023,비뇨의학과,S60,1233,1951,1951,47669590,35266090
2023,비뇨의학과,S61,1535,3446,3446,88956100,65322500
2023,비뇨의학과,S62,5,5,5,483360,338660
2023,비뇨의학과,S63,18,26,26,978000,691700
2023,비뇨의학과,S65,33,57,57,3627320,2734800
2023,비뇨의학과,S66,8,9,9,198350,149050
2023,비뇨의학과,S67,41,128,128,4290900,3102500
2023,비뇨의학과,S68,1,3,3,108700,76300
2023,비뇨의학과,S69,13,28,28,733260,538060
2023,비뇨의학과,S70,276,604,604,12387380,9771080
2023,비뇨의학과,S71,90,253,253,5732800,4483100
2023,비뇨의학과,S72,2,4,4,70370,49570
2023,비뇨의학과,S73,9,12,12,148810,122610
2023,비뇨의학과,S74,1,1,1,17320,15620
2023,비뇨의학과,S76,2,2,2,29700,24000
2023,비뇨의학과,S77,4,19,19,428690,315290
2023,비뇨의학과,S79,9,46,46,1084350,807150
2023,비뇨의학과,S80,1267,3509,3509,77272770,57695870
2023,비뇨의학과,S81,517,1413,1413,33595500,25262000
2023,비뇨의학과,S83,10,36,36,806150,633850
2023,비뇨의학과,S86,1,4,4,127420,89520
2023,비뇨의학과,S87,56,180,180,4264180,3045980
2023,비뇨의학과,S89,22,45,45,1080930,801630
2023,비뇨의학과,S90,1258,2253,2253,53188830,39577530
2023,비뇨의학과,S91,436,955,952,22761820,16936920
2023,비뇨의학과,S92,6,7,7,334890,234890
2023,비뇨의학과,S93,24,26,26,620620,451820
2023,비뇨의학과,S95,1,1,1,17320,15620
2023,비뇨의학과,S96,1,7,7,396120,277620
2023,비뇨의학과,S97,28,43,43,907820,667520
2023,비뇨의학과,S99,28,49,49,1100230,802530
2023,비뇨의학과,T00,1784,3357,3357,74360100,55534700
2023,비뇨의학과,T01,203,485,485,13210850,9815850
2023,비뇨의학과,T03,1,1,1,17320,16320
2023,비뇨의학과,T04,7,13,13,296150,208250
2023,비뇨의학과,T08,1,1,1,123680,86580
2023,비뇨의학과,T09,167,366,366,10956970,8142170
2023,비뇨의학과,T10,1,1,1,24270,17070
2023,비뇨의학과,T11,51,96,96,2367850,1749850
2023,비뇨의학과,T12,1,1,1,17320,12220
2023,비뇨의학과,T13,241,1102,1102,26508940,19517440
2023,비뇨의학과,T14,6739,10904,10902,249366890,186674190
2023,비뇨의학과,T15,1,2,2,43600,36900
2023,비뇨의학과,T16,26,29,29,736090,544590
2023,비뇨의학과,T17,2,2,2,34640,27840
2023,비뇨의학과,T18,1,1,1,17320,15620
2023,비뇨의학과,T19,126,234,234,62221520,46132570
2023,비뇨의학과,T20,1474,3376,3376,144649810,102732810
2023,비뇨의학과,T21,1430,4218,4218,167379330,119518230
2023,비뇨의학과,T22,4230,11740,11740,480678120,341185320
2023,비뇨의학과,T23,6119,14810,14809,664561000,472994200
2023,비뇨의학과,T24,2433,8682,8682,347941980,247847480
2023,비뇨의학과,T25,1363,4517,4517,204013440,146565040
2023,비뇨의학과,T26,42,101,101,4330260,3304360
2023,비뇨의학과,T28,4,4,4,80540,60140
2023,비뇨의학과,T29,138,321,321,16004900,11281600
2023,비뇨의학과,T30,3714,10529,10529,477546610,341129010
2023,비뇨의학과,T31,1125,2680,2680,113020110,80495310
2023,비뇨의학과,T32,3,7,7,144450,101550
2023,비뇨의학과,T33,375,620,620,11943250,9148950
2023,비뇨의학과,T34,4,4,4,112310,85810
2023,비뇨의학과,T35,117,197,196,3461870,2674270
2023,비뇨의학과,T43,1,1,1,17320,12220
2023,비뇨의학과,T45,1,1,1,17320,16520
2023,비뇨의학과,T46,2,5,5,75920,65620
2023,비뇨의학과,T62,1,1,1,19410,17510
2023,비뇨의학과,T63,1256,1755,1755,33661820,26210620
2023,비뇨의학과,T65,1,1,1,17320,12220
2023,비뇨의학과,T67,5,6,6,145200,105400
2023,비뇨의학과,T69,574,825,825,14168370,10820570
2023,비뇨의학과,T70,1,1,1,17320,12220
2023,비뇨의학과,T75,10,10,10,155690,125690
2023,비뇨의학과,T78,4425,9515,9515,249016500,186074700
2023,비뇨의학과,T79,495,1075,1075,30997600,22932100
2023,비뇨의학과,T80,2,2,2,32410,22810
2023,비뇨의학과,T81,81,191,191,10539470,8020590
2023,비뇨의학과,T82,1,1,1,17320,12220
2023,비뇨의학과,T83,38,89,91,6239790,4582540
2023,비뇨의학과,T88,267,484,484,10769110,8099610
2023,비뇨의학과,T90,1,1,1,12380,8680
2023,비뇨의학과,T91,6,9,9,518680,367080
2023,비뇨의학과,T92,2,7,7,117100,94800
2023,비뇨의학과,T93,1,1,1,17320,15620
2023,비뇨의학과,T95,35,61,61,1552480,1150180
2023,비뇨의학과,U07,976,1193,1193,40851790,35552290
2023,비뇨의학과,U08,4,7,7,273390,199090
2023,비뇨의학과,U11,2,2,2,31900,22400
2023,비뇨의학과,U82,2,4,4,73490,56890
2023,비뇨의학과,Z00,665,864,864,22020700,15757600
2023,비뇨의학과,Z01,4,6,6,285970,203070
2023,비뇨의학과,Z02,10,15,15,483680,352780
2023,비뇨의학과,Z03,1189,1508,1515,115939660,83650050
2023,비뇨의학과,Z04,233,265,265,4609820,3422620
2023,비뇨의학과,Z10,1,1,1,21620,15220
2023,비뇨의학과,Z11,755,1306,1306,93687170,67412770
2023,비뇨의학과,Z12,433,674,674,35925290,25835800
2023,비뇨의학과,Z13,82,238,240,20730940,14972910
2023,비뇨의학과,Z20,492,653,653,53592100,39375000
2023,비뇨의학과,Z21,3,3,3,117050,82050
2023,비뇨의학과,Z22,148,218,218,12443560,9776160
2023,비뇨의학과,Z24,1,1,1,19520,13720
2023,비뇨의학과,Z25,19,23,23,988950,699650
2023,비뇨의학과,Z26,32,43,43,2965020,2077420
2023,비뇨의학과,Z27,1,1,1,17320,15620
2023,비뇨의학과,Z29,10,11,11,183660,139260
2023,비뇨의학과,Z30,356,461,460,24057120,16868020
2023,비뇨의학과,Z31,164,332,332,91124560,70956950
2023,비뇨의학과,Z32,3,4,4,651380,456180
2023,비뇨의학과,Z33,3,3,3,213970,189270
2023,비뇨의학과,Z34,10,13,13,639380,503880
2023,비뇨의학과,Z40,4,4,4,74890,52790
2023,비뇨의학과,Z41,49,63,63,4849780,3687950
2023,비뇨의학과,Z43,4,29,29,1576710,1141310
2023,비뇨의학과,Z48,531,1163,1163,24522090,18220190
2023,비뇨의학과,Z49,1,1,1,17320,15620
2023,비뇨의학과,Z51,12,13,13,252470,177670
2023,비뇨의학과,Z52,3,5,5,150800,107900
2023,비뇨의학과,Z54,14,19,19,796870,561370
2023,비뇨의학과,Z57,4,5,5,99270,69770
2023,비뇨의학과,Z70,858,1363,1363,39403690,28698010
2023,비뇨의학과,Z71,2403,2958,2958,57951640,41478440
2023,비뇨의학과,Z72,16,19,19,326650,236450
2023,비뇨의학과,Z82,4,11,11,166070,142970
2023,비뇨의학과,Z84,1,1,1,17320,12220
2023,비뇨의학과,Z85,1,1,1,17320,12220
2023,비뇨의학과,Z87,2,2,2,119150,83450
2023,비뇨의학과,Z88,1,1,1,12380,8680
2023,비뇨의학과,Z90,5,7,7,904040,633240
2023,비뇨의학과,Z92,1,1,1,17320,12220
2023,비뇨의학과,Z93,54,370,370,28252570,21041570
2023,비뇨의학과,Z94,24,51,51,8021100,6593240
2023,비뇨의학과,Z95,1,1,1,17320,12220
2023,비뇨의학과,Z96,3,10,10,186410,159110
2023,비뇨의학과,Z97,1,1,1,9030,6330
2023,비뇨의학과,Z98,387,707,707,17747250,13287550
2023,비뇨의학과,Z99,8,22,22,1782820,1506420
2023,"진단방사선과,영상의학과",A04,353,483,483,12461950,9137450
2023,"진단방사선과,영상의학과",A05,1,1,1,38430,26930
2023,"진단방사선과,영상의학과",A06,1,1,1,268690,188090
2023,"진단방사선과,영상의학과",A08,58,65,65,11367300,7974500
2023,"진단방사선과,영상의학과",A09,1347,1624,1624,117143160,84729960
2023,"진단방사선과,영상의학과",A15,31,33,33,5035530,3860430
2023,"진단방사선과,영상의학과",A16,419,435,435,65519170,46560070
2023,"진단방사선과,영상의학과",A17,1,1,1,486670,340670
2023,"진단방사선과,영상의학과",A18,18,18,18,4186470,2931370
2023,"진단방사선과,영상의학과",A31,215,225,225,32565350,22842950
2023,"진단방사선과,영상의학과",A41,6,6,6,3352120,2851920
2023,"진단방사선과,영상의학과",A42,1,1,1,12380,8680
2023,"진단방사선과,영상의학과",A48,1,1,1,4610,3310
2023,"진단방사선과,영상의학과",A49,2,2,2,162360,113760
2023,"진단방사선과,영상의학과",A53,6,6,6,94770,66970
2023,"진단방사선과,영상의학과",A56,3,3,3,130450,93650
2023,"진단방사선과,영상의학과",A58,1,1,1,278370,194870
2023,"진단방사선과,영상의학과",A59,7,9,9,121710,98310
2023,"진단방사선과,영상의학과",A60,30,43,43,1840430,1335530
2023,"진단방사선과,영상의학과",A64,3,4,4,161820,117720
2023,"진단방사선과,영상의학과",A66,1,1,1,131400,92000
2023,"진단방사선과,영상의학과",A69,5,10,10,249400,189400
2023,"진단방사선과,영상의학과",A75,2,2,2,69170,50670
2023,"진단방사선과,영상의학과",A81,2,2,2,1577270,1226370
2023,"진단방사선과,영상의학과",A85,1,1,1,441960,309460
2023,"진단방사선과,영상의학과",A86,1,1,1,601400,421000
2023,"진단방사선과,영상의학과",A87,1,1,1,788230,551830
2023,"진단방사선과,영상의학과",B00,106,140,140,2754720,1993920
2023,"진단방사선과,영상의학과",B02,318,471,471,16959070,12356370
2023,"진단방사선과,영상의학과",B07,3,3,3,124930,87630
2023,"진단방사선과,영상의학과",B15,1,1,1,12380,8680
2023,"진단방사선과,영상의학과",B16,3,3,3,537460,376360
2023,"진단방사선과,영상의학과",B17,46,49,49,7786160,5646660
2023,"진단방사선과,영상의학과",B18,3444,4806,4802,804254510,565088410
2023,"진단방사선과,영상의학과",B19,20,23,23,3742190,2620890
2023,"진단방사선과,영상의학과",B25,1,1,1,12380,8680
2023,"진단방사선과,영상의학과",B26,6,6,6,737370,527670
2023,"진단방사선과,영상의학과",B27,3,3,3,508230,370230
2023,"진단방사선과,영상의학과",B30,4,10,10,149940,131540
2023,"진단방사선과,영상의학과",B34,31,31,31,3601250,2526750
2023,"진단방사선과,영상의학과",B35,188,376,376,7381070,5539970
2023,"진단방사선과,영상의학과",B36,4,4,4,68640,50440
2023,"진단방사선과,영상의학과",B37,173,193,193,7412820,5279320
2023,"진단방사선과,영상의학과",B43,1,1,1,17320,12220
2023,"진단방사선과,영상의학과",B44,40,42,42,7161770,5057970
2023,"진단방사선과,영상의학과",B46,1,1,1,249800,174900
2023,"진단방사선과,영상의학과",B47,5,5,5,658300,461100
2023,"진단방사선과,영상의학과",B49,2,2,2,153860,109960
